playerID,yearID,lgID,POS,Tot_G,Tot_GS,Tot_InnOuts,Tot_PO,Tot_A,Tot_E,Tot_DP,Tot_PB,Tot_WP,Tot_SB,Tot_CS,Tot_ZR,awardID,tie,notes,Won Gold Glove,Training-Validation
cozarza01,2016,NL,SS,111,110,2900,192,300,10,69,,,,,,,,,No,Training
cozarza01,2017,NL,SS,112,112,2904,146,288,11,65,,,,,,,,,No,Training
cozarza01,2018,AL,2B,16,15,385,24,34,0,9,,,,,,,,,No,Training
cozarza01,2018,AL,SS,15,11,321,17,30,1,8,,,,,,,,,No,Training
cozarza01,2018,AL,3B,35,32,835,18,49,3,5,,,,,,,,,No,Training
cozarza01,2019,AL,2B,1,1,20,1,0,0,0,,,,,,,,,No,Training
cozarza01,2019,AL,SS,5,3,99,8,3,1,1,,,,,,,,,No,Training
cozarza01,2019,AL,3B,31,23,609,21,48,3,3,,,,,,,,,No,Training
cozendy01,2018,NL,OF,14,8,233,16,0,0,0,,,,,,,,,No,Training
craigal01,2013,NL,OF,46,41,1081,67,1,0,1,,,,,,,,,No,Training
craigal01,2013,NL,1B,95,90,2327,780,57,1,85,,,,,,,,,No,Training
craigal01,2014,NL,OF,74,72,1850,121,3,0,0,,,,,,,,,No,Training
craigal01,2014,NL,1B,24,22,596,194,15,0,13,,,,,,,,,No,Training
craigal01,2014,AL,1B,17,15,406,131,14,0,12,,,,,,,,,No,Training
craigal01,2014,AL,OF,13,9,222,20,0,0,0,,,,,,,,,No,Training
craigal01,2015,AL,1B,6,3,99,29,3,0,3,,,,,,,,,No,Training
craigal01,2015,AL,OF,16,9,309,26,0,0,0,,,,,,,,,No,Training
craigwi01,2020,NL,1B,2,1,24,9,0,0,1,,,,,,,,,No,Training
craigwi01,2021,NL,1B,18,16,420,101,9,1,10,,,,,,,,,No,Training
crainje01,2013,AL,P,38,0,110,1,2,1,0,,,,,,,,,No,Training
cravyty01,2015,NL,P,14,7,128,2,3,0,0,,,,,,,,,No,Training
cravyty01,2016,NL,P,20,2,85,3,2,0,0,,,,,,,,,No,Training
crawfbr01,2013,NL,SS,147,139,3678,185,388,15,75,,,,,,,,,No,Training
crawfbr01,2014,NL,SS,149,142,3819,185,428,21,85,,,,,,,,,No,Training
crawfbr01,2015,NL,SS,140,136,3601,191,427,13,89,,,,,,Silver Slugger,,SS,No,Training
crawfbr01,2015,NL,SS,140,136,3601,191,427,13,89,,,,,,Gold Glove,,SS,Yes,Training
crawfbr01,2016,NL,SS,155,148,3927,209,413,11,90,,,,,,Gold Glove,,SS,Yes,Training
crawfbr01,2017,NL,SS,138,135,3603,221,374,11,85,,,,,,Gold Glove,,SS,Yes,Training
crawfbr01,2018,NL,SS,146,141,3777,192,435,16,105,,,,,,,,,No,Training
crawfbr01,2019,NL,SS,142,137,3699,190,366,16,81,,,,,,,,,No,Training
crawfbr01,2020,NL,SS,53,47,1253,69,124,8,24,,,,,,,,,No,Training
crawfbr01,2021,NL,SS,135,130,3497,168,340,9,68,,,,,,Gold Glove,,SS,Yes,Training
crawfbr01,2022,NL,SS,116,113,2937,163,287,16,67,,,,,,,,,No,Training
crawfbr01,2023,NL,SS,92,85,2177,103,223,12,50,,,,,,,,,No,Validation
crawfbr01,2023,NL,P,1,0,3,0,0,0,0,,,,,,,,,No,Validation
crawfca02,2013,NL,OF,107,96,2507,165,3,4,0,,,,,,,,,No,Training
crawfca02,2014,NL,OF,94,80,2208,132,1,3,0,,,,,,,,,No,Training
crawfca02,2015,NL,OF,51,42,1040,38,0,0,0,,,,,,,,,No,Training
crawfca02,2016,NL,OF,21,18,453,28,0,0,0,,,,,,,,,No,Training
crawfjp01,2017,NL,3B,13,11,303,14,29,0,6,,,,,,,,,No,Training
crawfjp01,2017,NL,SS,6,6,165,8,20,0,5,,,,,,,,,No,Training
crawfjp01,2017,NL,2B,4,4,97,4,9,0,1,,,,,,,,,No,Training
crawfjp01,2018,NL,3B,13,9,221,1,13,1,1,,,,,,,,,No,Training
crawfjp01,2018,NL,SS,30,27,689,36,72,8,18,,,,,,,,,No,Training
crawfjp01,2019,AL,SS,93,92,2419,110,273,12,46,,,,,,,,,No,Training
crawfjp01,2020,AL,SS,53,53,1364,73,145,3,31,,,,,,Gold Glove,,SS,Yes,Training
crawfjp01,2021,AL,SS,160,159,4237,222,388,12,89,,,,,,,,,No,Training
crawfjp01,2022,AL,SS,144,143,3762,162,326,14,70,,,,,,,,,No,Training
crawfjp01,2023,AL,SS,144,144,3780,160,341,14,62,,,,,,,,,No,Validation
crawfku01,2021,AL,P,1,1,6,0,0,0,0,,,,,,,,,No,Training
crawfku01,2022,AL,P,21,12,232,7,4,3,2,,,,,,,,,No,Training
crawfku01,2023,AL,P,31,23,388,13,4,2,0,,,,,,,,,No,Validation
crichst01,2017,AL,P,8,0,37,1,0,0,0,,,,,,,,,No,Training
crichst01,2019,NL,P,28,0,91,2,4,1,0,,,,,,,,,No,Training
crichst01,2020,NL,P,26,0,78,1,0,0,0,,,,,,,,,No,Training
crichst01,2021,NL,P,31,0,70,2,3,0,2,,,,,,,,,No,Training
crickky01,2017,NL,P,30,0,97,5,4,1,0,,,,,,,,,No,Training
crickky01,2018,NL,P,64,0,181,4,6,2,0,,,,,,,,,No,Training
crickky01,2019,NL,P,52,0,147,3,6,1,1,,,,,,,,,No,Training
crickky01,2020,NL,P,7,0,17,1,0,1,0,,,,,,,,,No,Training
crickky01,2021,NL,P,27,0,73,0,3,0,0,,,,,,,,,No,Training
crickky01,2022,AL,P,14,0,47,1,4,1,1,,,,,,,,,No,Training
crismna01,2020,NL,P,6,0,25,1,4,0,1,,,,,,,,,No,Training
crismna01,2021,NL,P,45,0,244,5,7,1,0,,,,,,,,,No,Training
crismna01,2022,NL,P,50,0,202,4,5,0,1,,,,,,,,,No,Training
crismna01,2023,NL,P,8,0,39,1,5,0,0,,,,,,,,,No,Validation
crispco01,2013,AL,OF,110,107,2757,307,2,0,1,,,,,,,,,No,Training
crispco01,2014,AL,OF,111,101,2702,194,0,3,0,,,,,,,,,No,Training
crispco01,2015,AL,OF,37,27,760,51,1,0,0,,,,,,,,,No,Training
crispco01,2016,AL,OF,101,98,2559,179,4,3,1,,,,,,,,,No,Training
criswco01,2021,AL,P,1,1,4,0,0,0,0,,,,,,,,,No,Training
criswco01,2022,AL,P,1,1,10,0,0,0,0,,,,,,,,,No,Training
criswco01,2023,AL,P,10,0,99,0,4,0,0,,,,,,,,,No,Validation
crochga01,2020,AL,P,5,0,18,0,0,0,0,,,,,,,,,No,Training
crochga01,2021,AL,P,54,0,163,0,3,3,0,,,,,,,,,No,Training
crochga01,2023,AL,P,13,0,38,1,0,1,0,,,,,,,,,No,Validation
crockky01,2014,AL,P,43,0,90,2,1,0,0,,,,,,,,,No,Training
crockky01,2015,AL,P,31,0,53,0,2,0,0,,,,,,,,,No,Training
crockky01,2016,AL,P,29,0,48,1,3,0,0,,,,,,,,,No,Training
crockky01,2017,AL,P,4,0,5,0,0,0,0,,,,,,,,,No,Training
crockky01,2018,NL,P,15,0,28,0,0,0,0,,,,,,,,,No,Training
croncj01,2014,AL,1B,36,29,753,221,12,1,23,,,,,,,,,No,Training
croncj01,2015,AL,1B,58,54,1382,385,31,6,33,,,,,,,,,No,Training
croncj01,2016,AL,1B,97,93,2456,761,48,6,78,,,,,,,,,No,Training
croncj01,2017,AL,1B,98,92,2447,745,61,4,63,,,,,,,,,No,Training
croncj01,2018,AL,1B,61,58,1539,463,27,2,46,,,,,,,,,No,Training
croncj01,2019,AL,1B,117,110,2980,927,61,8,87,,,,,,,,,No,Training
croncj01,2020,AL,1B,13,13,324,113,12,2,9,,,,,,,,,No,Training
croncj01,2021,NL,1B,130,129,3285,1040,90,10,103,,,,,,,,,No,Training
croncj01,2022,NL,1B,121,120,3084,1033,59,7,113,,,,,,,,,No,Training
croncj01,2023,AL,1B,14,12,309,87,2,2,13,,,,,,,,,No,Validation
croncj01,2023,NL,1B,47,47,1197,372,26,3,42,,,,,,,,,No,Validation
croneja01,2020,NL,3B,1,0,3,0,1,0,0,,,,,,,,,No,Training
croneja01,2020,NL,SS,11,3,141,6,5,1,0,,,,,,,,,No,Training
croneja01,2020,NL,2B,38,37,910,47,76,2,19,,,,,,,,,No,Training
croneja01,2020,NL,1B,10,9,234,63,5,0,4,,,,,,,,,No,Training
croneja01,2021,NL,2B,94,89,2374,142,213,5,60,,,,,,,,,No,Training
croneja01,2021,NL,P,1,0,2,0,0,0,0,,,,,,,,,No,Training
croneja01,2021,NL,SS,41,36,980,46,81,3,20,,,,,,,,,No,Training
croneja01,2021,NL,1B,24,20,514,153,9,1,17,,,,,,,,,No,Training
croneja01,2022,NL,1B,20,5,218,60,6,0,6,,,,,,,,,No,Training
croneja01,2022,NL,2B,147,142,3719,205,308,4,77,,,,,,,,,No,Training
croneja01,2022,NL,SS,9,6,165,11,17,1,5,,,,,,,,,No,Training
croneja01,2023,NL,2B,35,30,784,45,80,1,23,,,,,,,,,No,Validation
croneja01,2023,NL,1B,106,94,2532,759,41,2,71,,,,,,,,,No,Validation
cronide01,2023,AL,P,9,0,33,3,2,1,1,,,,,,,,,No,Validation
cronke01,2019,NL,1B,12,7,193,56,3,1,7,,,,,,,,,No,Training
cronke01,2019,NL,3B,1,0,6,0,0,0,0,,,,,,,,,No,Training
cronke01,2020,NL,1B,1,0,3,1,0,0,0,,,,,,,,,No,Training
crookna01,2022,NL,OF,3,2,54,4,0,0,0,,,,,,,,,No,Training
croplty01,2023,AL,C,2,2,51,14,1,0,0,,,,,,,,,No,Validation
crousha01,2021,NL,P,2,2,21,0,0,0,0,,,,,,,,,No,Training
crowaa01,2013,AL,P,57,0,144,3,4,0,1,,,,,,,,,No,Training
crowaa01,2014,AL,P,67,0,177,6,6,0,0,,,,,,,,,No,Training
crowape01,2023,NL,OF,13,3,157,12,0,0,0,,,,,,,,,No,Validation
crowetr01,2013,AL,OF,53,40,1170,103,3,3,1,,,,,,,,,No,Training
crowewi01,2020,NL,P,3,3,25,1,0,0,0,,,,,,,,,No,Training
crowewi01,2021,NL,P,26,25,350,5,10,0,1,,,,,,,,,No,Training
crowewi01,2022,NL,P,60,1,228,5,6,2,1,,,,,,,,,No,Training
crowewi01,2023,NL,P,5,0,29,0,3,0,0,,,,,,,,,No,Validation
cruzfe01,2022,NL,P,14,2,44,0,1,0,0,,,,,,,,,No,Training
cruzfe01,2023,NL,P,58,2,198,6,3,1,0,,,,,,,,,No,Validation
cruzje01,2020,NL,P,1,0,3,0,0,0,0,,,,,,,,,No,Training
cruzje01,2022,NL,P,7,0,26,1,0,0,0,,,,,,,,,No,Training
cruzlu01,2013,NL,1B,1,0,13,5,0,0,1,,,,,,,,,No,Training
cruzlu01,2013,NL,OF,1,0,0,0,0,0,0,,,,,,,,,No,Training
cruzlu01,2013,NL,SS,15,10,297,12,46,1,9,,,,,,,,,No,Training
cruzlu01,2013,AL,SS,5,5,123,9,13,2,1,,,,,,,,,No,Training
cruzlu01,2013,AL,3B,13,10,296,9,29,1,0,,,,,,,,,No,Training
cruzlu01,2013,NL,3B,28,20,533,21,49,2,6,,,,,,,,,No,Training
cruzne02,2013,AL,OF,102,102,2719,195,1,3,0,,,,,,,,,No,Training
cruzne02,2014,AL,OF,70,70,1742,132,2,0,0,,,,,,,,,No,Training
cruzne02,2015,AL,OF,80,80,2112,151,6,4,1,,,,,,Silver Slugger,,OF,No,Training
cruzne02,2016,AL,OF,48,48,1202,76,2,1,1,,,,,,,,,No,Training
cruzne02,2017,AL,OF,5,5,84,7,0,0,0,,,,,,,,,No,Training
cruzne02,2018,AL,OF,4,4,79,6,0,0,0,,,,,,,,,No,Training
cruzne02,2021,AL,1B,1,1,21,7,0,0,0,,,,,,,,,No,Training
cruzne02,2023,NL,1B,1,0,3,1,0,0,0,,,,,,,,,No,Validation
cruzon01,2021,NL,SS,2,2,54,1,4,0,1,,,,,,,,,No,Training
cruzon01,2022,NL,OF,1,0,3,0,0,0,0,,,,,,,,,No,Training
cruzon01,2022,NL,SS,79,77,2034,135,211,17,54,,,,,,,,,No,Training
cruzon01,2023,NL,SS,9,9,219,11,19,1,6,,,,,,,,,No,Validation
cruzrh01,2013,AL,P,20,0,64,0,1,0,0,,,,,,,,,No,Training
cruzrh01,2018,AL,P,2,0,10,0,0,0,0,,,,,,,,,No,Training
cruzst01,2023,AL,P,10,4,38,0,1,0,0,,,,,,,,,No,Validation
cruzto03,2013,NL,C,44,27,801,234,14,1,1,,,,,,,,,No,Training
cruzto03,2013,NL,3B,3,0,15,0,1,0,0,,,,,,,,,No,Training
cruzto03,2014,NL,C,47,35,975,275,15,1,1,,,,,,,,,No,Training
cruzto03,2014,NL,3B,1,0,9,0,1,0,1,,,,,,,,,No,Training
cruzto03,2014,NL,1B,2,0,12,4,0,0,0,,,,,,,,,No,Training
cruzto03,2015,NL,C,51,30,861,251,16,0,1,,,,,,,,,No,Training
cruzto03,2015,NL,3B,3,0,18,0,2,0,1,,,,,,,,,No,Training
cruzto03,2016,AL,C,4,0,27,9,0,0,0,,,,,,,,,No,Training
cruzto03,2018,NL,C,6,6,162,58,3,0,0,,,,,,,,,No,Training
cuasjo01,2022,AL,P,47,0,113,0,8,0,0,,,,,,,,,No,Training
cuasjo01,2023,NL,P,27,1,71,3,2,0,0,,,,,,,,,No,Validation
cuasjo01,2023,AL,P,45,1,125,0,2,0,0,,,,,,,,,No,Validation
cuddymi01,2013,NL,1B,15,13,327,112,6,0,15,,,,,,,,,No,Training
cuddymi01,2013,NL,OF,118,113,2976,191,6,2,1,,,,,,Silver Slugger,,OF,No,Training
cuddymi01,2014,NL,1B,14,11,276,92,7,1,6,,,,,,,,,No,Training
cuddymi01,2014,NL,3B,3,2,55,1,4,0,0,,,,,,,,,No,Training
cuddymi01,2014,NL,OF,35,35,838,56,5,0,1,,,,,,,,,No,Training
cuddymi01,2015,NL,OF,75,72,1820,103,4,3,0,,,,,,,,,No,Training
cuddymi01,2015,NL,1B,18,15,423,116,11,0,11,,,,,,,,,No,Training
cuetojo01,2013,NL,P,11,11,182,7,8,1,0,,,,,,,,,No,Training
cuetojo01,2014,NL,P,34,34,731,21,39,3,0,,,,,,,,,No,Training
cuetojo01,2015,AL,P,13,13,244,9,4,0,1,,,,,,,,,No,Training
cuetojo01,2015,NL,P,19,19,392,12,18,0,1,,,,,,,,,No,Training
cuetojo01,2016,NL,P,32,32,659,21,25,2,0,,,,,,,,,No,Training
cuetojo01,2017,NL,P,25,25,442,7,15,0,3,,,,,,,,,No,Training
cuetojo01,2018,NL,P,9,9,159,7,7,0,1,,,,,,,,,No,Training
cuetojo01,2019,NL,P,4,4,48,1,3,0,0,,,,,,,,,No,Training
cuetojo01,2020,NL,P,12,12,190,3,5,0,0,,,,,,,,,No,Training
cuetojo01,2021,NL,P,22,21,344,12,14,3,1,,,,,,,,,No,Training
cuetojo01,2022,AL,P,25,24,475,11,15,1,2,,,,,,,,,No,Training
cuetojo01,2023,NL,P,13,10,157,3,7,0,1,,,,,,,,,No,Validation
cuevano01,2018,NL,OF,45,34,848,48,1,0,1,,,,,,,,,No,Training
cuevano01,2019,NL,OF,1,1,9,0,0,0,0,,,,,,,,,No,Training
cuevawi01,2016,AL,P,3,0,15,0,1,0,0,,,,,,,,,No,Training
cuevawi01,2017,AL,P,1,0,1,0,0,0,0,,,,,,,,,No,Training
cuevawi01,2018,AL,P,9,1,51,4,3,0,0,,,,,,,,,No,Training
culbech01,2013,NL,2B,4,1,24,3,3,1,1,,,,,,,,,No,Training
culbech01,2013,NL,OF,27,20,531,39,2,1,1,,,,,,,,,No,Training
culbech01,2014,NL,1B,4,3,85,31,3,0,0,,,,,,,,,No,Training
culbech01,2014,NL,3B,32,18,546,11,56,2,5,,,,,,,,,No,Training
culbech01,2014,NL,2B,20,14,387,35,44,1,13,,,,,,,,,No,Training
culbech01,2014,NL,SS,23,13,407,28,47,1,14,,,,,,,,,No,Training
culbech01,2016,NL,OF,2,0,15,2,0,0,0,,,,,,,,,No,Training
culbech01,2016,NL,3B,4,2,45,2,3,1,0,,,,,,,,,No,Training
culbech01,2016,NL,SS,11,8,180,8,16,0,3,,,,,,,,,No,Training
culbech01,2016,NL,2B,10,9,192,10,15,1,2,,,,,,,,,No,Training
culbech01,2017,NL,SS,11,1,102,6,16,1,5,,,,,,,,,No,Training
culbech01,2017,NL,3B,1,0,3,0,0,0,0,,,,,,,,,No,Training
culbech01,2017,NL,2B,2,1,30,2,3,0,0,,,,,,,,,No,Training
culbech01,2018,NL,2B,9,8,201,9,19,2,5,,,,,,,,,No,Training
culbech01,2018,NL,1B,2,0,18,4,1,0,1,,,,,,,,,No,Training
culbech01,2018,NL,OF,31,24,656,36,2,0,0,,,,,,,,,No,Training
culbech01,2018,NL,P,1,0,3,0,1,0,0,,,,,,,,,No,Training
culbech01,2018,NL,SS,20,15,452,21,26,2,4,,,,,,,,,No,Training
culbech01,2018,NL,3B,20,17,482,9,20,1,2,,,,,,,,,No,Training
culbech01,2019,NL,P,2,0,6,0,0,0,0,,,,,,,,,No,Training
culbech01,2019,NL,3B,1,0,4,0,0,0,0,,,,,,,,,No,Training
culbech01,2019,NL,1B,10,1,106,28,3,1,7,,,,,,,,,No,Training
culbech01,2019,NL,OF,45,8,408,27,2,0,1,,,,,,,,,No,Training
culbech01,2019,NL,SS,7,6,163,8,22,1,2,,,,,,,,,No,Training
culbech01,2020,NL,2B,1,1,24,3,0,0,1,,,,,,,,,No,Training
culbech01,2020,NL,P,1,0,1,0,0,0,0,,,,,,,,,No,Training
culbech01,2020,NL,1B,4,0,27,8,0,0,2,,,,,,,,,No,Training
culbech01,2021,AL,P,2,0,6,0,1,0,0,,,,,,,,,No,Training
culbech01,2021,AL,1B,4,3,81,22,4,0,1,,,,,,,,,No,Training
culbech01,2021,AL,OF,7,5,131,13,1,0,0,,,,,,,,,No,Training
culbech01,2021,AL,2B,4,3,79,8,4,0,1,,,,,,,,,No,Training
culbech01,2021,AL,SS,3,3,76,2,6,2,1,,,,,,,,,No,Training
culbech01,2021,AL,3B,68,60,1548,51,121,6,12,,,,,,,,,No,Training
culbech01,2022,AL,2B,11,7,198,10,23,1,5,,,,,,,,,No,Training
culbech01,2022,AL,1B,1,0,2,1,0,0,0,,,,,,,,,No,Training
culbech01,2022,AL,3B,25,22,471,12,37,5,4,,,,,,,,,No,Training
culbech01,2022,AL,P,2,0,6,0,1,0,0,,,,,,,,,No,Training
culbech01,2022,AL,OF,12,8,209,14,2,1,1,,,,,,,,,No,Training
culbech01,2022,AL,SS,1,0,3,0,0,0,0,,,,,,,,,No,Training
cumptbr01,2013,NL,P,6,5,92,2,1,0,0,,,,,,,,,No,Training
cumptbr01,2014,NL,P,16,10,210,4,8,0,1,,,,,,,,,No,Training
cumptbr01,2018,AL,P,1,0,5,0,0,0,0,,,,,,,,,No,Training
cunnibr02,2015,NL,P,39,0,105,1,3,1,0,,,,,,,,,No,Training
cunnibr02,2016,NL,P,15,0,51,0,2,1,0,,,,,,,,,No,Training
cunnito01,2013,NL,OF,7,0,47,0,0,0,0,,,,,,,,,No,Training
cunnito01,2015,NL,OF,27,19,552,47,1,0,1,,,,,,,,,No,Training
cunnito01,2016,AL,OF,18,6,243,19,2,1,1,,,,,,,,,No,Training
curryxz01,2022,AL,P,2,2,28,1,1,0,0,,,,,,,,,No,Training
curryxz01,2023,AL,P,41,9,285,2,9,0,1,,,,,,,,,No,Validation
curtije01,2013,NL,OF,1,0,6,0,0,0,0,,,,,,,,,No,Training
curtijo02,2017,AL,P,9,0,26,1,2,0,0,,,,,,,,,No,Training
curtijo02,2018,AL,P,8,0,19,1,1,0,1,,,,,,,,,No,Training
curtijo02,2019,AL,P,1,0,7,0,1,0,0,,,,,,,,,No,Training
curtijo02,2020,AL,P,17,3,75,0,1,0,0,,,,,,,,,No,Training
curtijo02,2021,NL,P,41,3,133,0,6,1,1,,,,,,,,,No,Training
curtijo02,2023,NL,P,15,0,59,1,0,0,0,,,,,,,,,No,Validation
curtiza01,2016,NL,P,21,0,40,1,4,0,0,,,,,,,,,No,Training
curtiza01,2017,AL,P,3,0,14,0,2,0,0,,,,,,,,,No,Training
curtiza01,2017,NL,P,3,0,11,0,0,0,0,,,,,,,,,No,Training
curtiza01,2018,AL,P,8,0,20,0,2,0,0,,,,,,,,,No,Training
curtiza01,2018,NL,P,7,0,29,0,0,0,0,,,,,,,,,No,Training
cuthbch01,2015,AL,2B,1,0,6,1,0,0,0,,,,,,,,,No,Training
cuthbch01,2015,AL,1B,1,0,3,0,0,0,0,,,,,,,,,No,Training
cuthbch01,2015,AL,3B,17,12,345,7,31,1,3,,,,,,,,,No,Training
cuthbch01,2016,AL,3B,127,123,3289,77,216,16,15,,,,,,,,,No,Training
cuthbch01,2017,AL,2B,3,1,38,4,1,0,1,,,,,,,,,No,Training
cuthbch01,2017,AL,1B,6,1,78,19,1,1,2,,,,,,,,,No,Training
cuthbch01,2017,AL,3B,44,29,843,21,65,5,6,,,,,,,,,No,Training
cuthbch01,2018,AL,3B,12,11,298,4,25,2,2,,,,,,,,,No,Training
cuthbch01,2018,AL,1B,10,9,238,68,0,1,8,,,,,,,,,No,Training
cuthbch01,2019,AL,1B,46,39,1047,315,24,6,32,,,,,,,,,No,Training
cuthbch01,2019,AL,3B,40,36,958,22,54,7,5,,,,,,,,,No,Training
cuthbch01,2020,AL,3B,1,0,3,1,0,0,0,,,,,,,,,No,Training
cyrty01,2022,NL,P,1,0,1,0,0,0,0,,,,,,,,,No,Training
cyrty01,2022,AL,P,11,0,39,1,1,0,0,,,,,,,,,No,Training
cyrty01,2023,NL,P,2,0,5,0,0,0,0,,,,,,,,,No,Validation
dahlda01,2016,NL,OF,59,52,1444,79,4,2,0,,,,,,,,,No,Training
dahlda01,2018,NL,OF,62,59,1574,109,2,0,1,,,,,,,,,No,Training
dahlda01,2019,NL,OF,93,92,2398,168,1,2,0,,,,,,,,,No,Training
dahlda01,2020,NL,OF,22,21,579,50,0,1,0,,,,,,,,,No,Training
dahlda01,2021,AL,OF,44,39,1023,69,2,0,1,,,,,,,,,No,Training
dahlda01,2023,NL,OF,3,3,60,7,1,0,1,,,,,,,,,No,Validation
dalbebo01,2020,AL,1B,21,20,527,143,10,3,16,,,,,,,,,No,Training
dalbebo01,2020,AL,3B,2,2,45,1,1,0,0,,,,,,,,,No,Training
dalbebo01,2021,AL,1B,123,111,2908,828,51,11,79,,,,,,,,,No,Training
dalbebo01,2021,AL,3B,14,4,156,2,15,1,3,,,,,,,,,No,Training
dalbebo01,2021,AL,SS,2,0,12,2,0,0,0,,,,,,,,,No,Training
dalbebo01,2022,AL,2B,2,0,16,1,2,0,0,,,,,,,,,No,Training
dalbebo01,2022,AL,1B,89,64,1905,557,42,2,56,,,,,,,,,No,Training
dalbebo01,2022,AL,SS,1,1,30,0,6,0,1,,,,,,,,,No,Training
dalbebo01,2022,AL,3B,24,14,420,11,31,3,1,,,,,,,,,No,Training
dalbebo01,2023,AL,3B,2,2,42,1,3,0,1,,,,,,,,,No,Validation
dalbebo01,2023,AL,1B,15,12,294,80,7,0,7,,,,,,,,,No,Validation
dalbebo01,2023,AL,2B,1,0,3,1,0,0,0,,,,,,,,,No,Validation
dalbebo01,2023,AL,SS,1,1,24,1,4,1,0,,,,,,,,,No,Validation
daleyma01,2013,AL,P,7,0,18,0,1,0,0,,,,,,,,,No,Training
daleyma01,2014,AL,P,13,0,43,1,3,0,0,,,,,,,,,No,Training
danieda01,2023,AL,P,3,0,37,0,3,0,0,,,,,,,,,No,Validation
danisty01,2016,AL,P,3,0,5,0,0,0,0,,,,,,,,,No,Training
danisty01,2017,AL,P,1,1,15,0,0,0,0,,,,,,,,,No,Training
danisty01,2018,AL,P,7,0,19,1,1,0,0,,,,,,,,,No,Training
danisty01,2022,AL,P,32,0,121,2,4,0,0,,,,,,,,,No,Training
danksjo01,2013,AL,P,22,22,415,8,13,0,1,,,,,,,,,No,Training
danksjo01,2014,AL,P,32,32,581,4,24,1,0,,,,,,,,,No,Training
danksjo01,2015,AL,P,30,30,533,6,20,3,1,,,,,,,,,No,Training
danksjo01,2016,AL,P,4,4,67,1,3,0,1,,,,,,,,,No,Training
danksjo02,2013,AL,OF,68,40,1222,100,1,1,1,,,,,,,,,No,Training
danksjo02,2014,AL,OF,47,31,920,93,1,1,0,,,,,,,,,No,Training
danksjo02,2015,NL,OF,1,0,4,0,0,0,0,,,,,,,,,No,Training
danneha01,2023,AL,P,1,0,1,0,0,0,0,,,,,,,,,No,Validation
darnach01,2014,NL,SS,1,0,2,0,0,0,0,,,,,,,,,No,Training
darnach01,2015,NL,SS,3,2,64,3,7,0,1,,,,,,,,,No,Training
darnach01,2015,NL,3B,1,1,27,2,7,0,2,,,,,,,,,No,Training
darnach01,2016,NL,SS,21,16,442,20,38,1,7,,,,,,,,,No,Training
darnach01,2016,NL,3B,19,16,435,12,24,0,1,,,,,,,,,No,Training
darnach01,2016,NL,OF,13,9,264,27,1,0,0,,,,,,,,,No,Training
darnach01,2016,NL,2B,10,10,266,13,27,1,1,,,,,,,,,No,Training
darnach01,2017,NL,3B,3,2,39,1,3,0,1,,,,,,,,,No,Training
darnach01,2017,NL,OF,5,1,44,4,0,0,0,,,,,,,,,No,Training
darnach01,2017,NL,1B,1,0,3,0,0,0,0,,,,,,,,,No,Training
darnach01,2017,AL,2B,1,0,3,1,1,0,1,,,,,,,,,No,Training
darnach01,2017,NL,2B,3,0,42,2,6,1,2,,,,,,,,,No,Training
darnach01,2017,NL,SS,10,8,218,17,16,2,6,,,,,,,,,No,Training
darnach01,2018,NL,1B,4,2,54,12,0,0,3,,,,,,,,,No,Training
darnach01,2018,NL,2B,17,13,316,26,30,0,9,,,,,,,,,No,Training
darnach01,2018,NL,P,1,0,3,0,0,0,0,,,,,,,,,No,Training
darnach01,2018,NL,3B,10,5,173,2,13,0,0,,,,,,,,,No,Training
darnach01,2018,NL,SS,1,0,3,0,0,0,0,,,,,,,,,No,Training
darnatr01,2013,NL,C,30,30,775,214,10,0,0,,,,,,,,,No,Training
darnatr01,2014,NL,C,105,103,2727,829,38,9,2,,,,,,,,,No,Training
darnatr01,2015,NL,C,64,64,1708,556,25,3,6,,,,,,,,,No,Training
darnatr01,2016,NL,C,73,70,1847,608,36,1,4,,,,,,,,,No,Training
darnatr01,2017,NL,C,93,88,2314,759,44,4,9,,,,,,,,,No,Training
darnatr01,2017,NL,2B,1,0,10,1,0,0,0,,,,,,,,,No,Training
darnatr01,2017,NL,3B,1,1,17,0,0,0,0,,,,,,,,,No,Training
darnatr01,2018,NL,C,4,4,117,43,1,1,0,,,,,,,,,No,Training
darnatr01,2019,AL,1B,21,16,441,103,5,0,6,,,,,,,,,No,Training
darnatr01,2019,AL,C,76,62,1736,659,23,2,4,,,,,,,,,No,Training
darnatr01,2019,NL,C,9,5,144,43,3,1,0,,,,,,,,,No,Training
darnatr01,2020,NL,C,35,33,886,289,4,3,1,,,,,,Silver Slugger,,C,No,Training
darnatr01,2021,NL,C,57,53,1412,485,29,1,0,,,,,,,,,No,Training
darnatr01,2022,NL,C,99,99,2629,956,23,2,2,,,,,,,,,No,Training
darnatr01,2023,NL,C,63,59,1590,563,12,5,1,,,,,,,,,No,Validation
darnelo01,2014,AL,P,7,4,72,1,2,1,0,,,,,,,,,No,Training
darviyu01,2013,AL,P,32,32,629,9,14,0,1,,,,,,,,,No,Training
darviyu01,2014,AL,P,22,22,433,6,16,0,1,,,,,,,,,No,Training
darviyu01,2016,AL,P,17,17,301,3,9,0,2,,,,,,,,,No,Training
darviyu01,2017,NL,P,9,9,149,3,5,0,1,,,,,,,,,No,Training
darviyu01,2017,AL,P,22,22,411,5,13,1,2,,,,,,,,,No,Training
